student_id,branch,cgpa,coding_score,aptitude_score,communication_score,projects,internships,cgpa_band,coding_score_band,aptitude_score_band,communication_score_band,technical_skill_count,skill_gap_count,missing_skills
S1286,CSE,4.67,79.47,38.5,87.24,4,0,1. < 6.0,3. 65 – 79,1. < 50,4. 80 – 89,4,3,Power BI; Cloud; Cybersecurity
S1287,IT,8.27,67.89,57.78,93.39,2,0,4. 8.0 – 8.99,3. 65 – 79,2. 50 – 64,5. 90 – 100,4,3,SQL; Power BI; Cybersecurity
S1288,CSE,7.43,57.32,72.49,71.74,1,0,3. 7.0 – 7.99,2. 50 – 64,3. 65 – 79,3. 65 – 79,1,6,Python; SQL; Power BI; DSA; Cloud; Cybersecurity
S1289,IT,9.51,91.85,79.0,73.07,4,1,5. 9.0 – 10.0,5. 90 – 100,3. 65 – 79,3. 65 – 79,6,1,Cloud
S1290,IT,8.98,89.4,82.68,96.0,5,2,4. 8.0 – 8.99,4. 80 – 89,4. 80 – 89,5. 90 – 100,6,1,Cloud
S1291,CSE,4.97,64.47,30.0,96.0,2,1,1. < 6.0,2. 50 – 64,1. < 50,5. 90 – 100,5,2,Python; Cloud
S1292,ECE,6.85,84.75,65.62,67.23,3,0,2. 6.0 – 6.99,4. 80 – 89,3. 65 – 79,3. 65 – 79,4,3,Excel; Power BI; Cloud
S1293,ECE,7.09,84.47,74.99,96.0,3,0,3. 7.0 – 7.99,4. 80 – 89,3. 65 – 79,5. 90 – 100,3,4,SQL; DSA; Cloud; Cybersecurity
S1294,ECE,8.15,84.31,79.28,67.2,1,0,4. 8.0 – 8.99,4. 80 – 89,3. 65 – 79,3. 65 – 79,6,1,Excel
S1295,IT,8.12,73.14,78.97,89.79,2,2,4. 8.0 – 8.99,3. 65 – 79,3. 65 – 79,4. 80 – 89,3,4,SQL; Power BI; Cloud; Cybersecurity
S1296,ME,8.92,69.92,63.3,85.59,2,0,4. 8.0 – 8.99,3. 65 – 79,2. 50 – 64,4. 80 – 89,6,1,Cloud
S1297,IT,8.51,94.36,86.52,85.11,1,0,4. 8.0 – 8.99,5. 90 – 100,4. 80 – 89,4. 80 – 89,4,3,Python; Cloud; Cybersecurity
S1298,CSE,6.39,42.1,81.55,77.39,2,2,2. 6.0 – 6.99,1. < 50,4. 80 – 89,3. 65 – 79,3,4,Python; DSA; Cloud; Cybersecurity
S1299,CE,5.86,69.07,71.13,79.22,2,2,1. < 6.0,3. 65 – 79,3. 65 – 79,3. 65 – 79,3,4,Python; Excel; Power BI; Cloud
S1300,CSE,6.47,63.73,64.25,73.94,1,1,2. 6.0 – 6.99,2. 50 – 64,2. 50 – 64,3. 65 – 79,3,4,SQL; Excel; DSA; Cybersecurity
S1301,ECE,7.0,80.78,69.49,90.87,4,0,3. 7.0 – 7.99,4. 80 – 89,3. 65 – 79,5. 90 – 100,5,2,DSA; Cloud
S1302,EEE,7.78,83.52,59.68,75.88,1,2,3. 7.0 – 7.99,4. 80 – 89,2. 50 – 64,3. 65 – 79,5,2,Python; Cybersecurity
S1303,ECE,7.04,98.5,78.36,73.26,5,1,3. 7.0 – 7.99,5. 90 – 100,3. 65 – 79,3. 65 – 79,5,2,Power BI; Cybersecurity
S1304,ME,7.02,68.7,88.49,95.52,1,4,3. 7.0 – 7.99,3. 65 – 79,4. 80 – 89,5. 90 – 100,5,2,Excel; Power BI
S1305,CSE,7.87,95.81,72.61,74.86,3,1,3. 7.0 – 7.99,5. 90 – 100,3. 65 – 79,3. 65 – 79,7,0,None
S1306,EEE,7.24,63.0,92.5,72.08,1,0,3. 7.0 – 7.99,2. 50 – 64,5. 90 – 100,3. 65 – 79,4,3,SQL; Power BI; Cloud
S1307,ECE,8.16,67.74,84.15,96.0,2,1,4. 8.0 – 8.99,3. 65 – 79,4. 80 – 89,5. 90 – 100,3,4,Python; DSA; Cloud; Cybersecurity
S1308,CSE,6.95,81.15,69.37,72.98,3,1,2. 6.0 – 6.99,4. 80 – 89,3. 65 – 79,3. 65 – 79,6,1,Cybersecurity
S1309,CSE,8.77,82.56,87.93,96.0,3,0,4. 8.0 – 8.99,4. 80 – 89,4. 80 – 89,5. 90 – 100,5,2,Power BI; Cybersecurity
S1310,ECE,8.26,64.02,78.17,96.0,2,1,4. 8.0 – 8.99,2. 50 – 64,3. 65 – 79,5. 90 – 100,5,2,Power BI; Cloud
S1311,CSE,8.43,75.48,69.33,82.18,1,3,4. 8.0 – 8.99,3. 65 – 79,3. 65 – 79,4. 80 – 89,5,2,Power BI; Cloud
S1312,ECE,5.81,74.45,60.08,69.01,1,0,1. < 6.0,3. 65 – 79,2. 50 – 64,3. 65 – 79,3,4,SQL; Power BI; Cloud; Cybersecurity
S1313,CSE,6.08,80.14,50.28,95.05,3,0,2. 6.0 – 6.99,4. 80 – 89,2. 50 – 64,5. 90 – 100,5,2,Cloud; Cybersecurity
S1314,CE,5.93,62.62,65.96,71.14,3,1,1. < 6.0,2. 50 – 64,3. 65 – 79,3. 65 – 79,5,2,Power BI; Cybersecurity
S1315,ME,7.01,51.72,66.04,81.94,2,2,3. 7.0 – 7.99,2. 50 – 64,3. 65 – 79,4. 80 – 89,6,1,Cloud
S1316,IT,6.97,97.03,79.9,96.0,3,2,2. 6.0 – 6.99,5. 90 – 100,3. 65 – 79,5. 90 – 100,5,2,Power BI; Cybersecurity
S1317,CSE,8.29,63.01,70.9,83.44,0,2,4. 8.0 – 8.99,2. 50 – 64,3. 65 – 79,4. 80 – 89,5,2,Power BI; Cloud
S1318,IT,7.71,60.17,79.78,96.0,0,0,3. 7.0 – 7.99,2. 50 – 64,3. 65 – 79,5. 90 – 100,6,1,Cloud
S1319,IT,6.58,81.52,60.21,85.76,1,2,2. 6.0 – 6.99,4. 80 – 89,2. 50 – 64,4. 80 – 89,4,3,Power BI; DSA; Cybersecurity
S1320,IT,7.06,78.95,68.52,81.37,3,1,3. 7.0 – 7.99,3. 65 – 79,3. 65 – 79,4. 80 – 89,3,4,Python; SQL; Cloud; Cybersecurity
S1321,CSE,7.87,85.37,76.27,96.0,2,0,3. 7.0 – 7.99,4. 80 – 89,3. 65 – 79,5. 90 – 100,3,4,Python; Excel; Cloud; Cybersecurity
S1322,CSE,9.05,73.34,64.32,79.48,2,0,5. 9.0 – 10.0,3. 65 – 79,2. 50 – 64,3. 65 – 79,4,3,SQL; Cloud; Cybersecurity
S1323,ECE,7.16,67.05,59.02,47.41,3,0,3. 7.0 – 7.99,3. 65 – 79,2. 50 – 64,1. < 50,4,3,DSA; Cloud; Cybersecurity
S1324,IT,7.02,88.24,64.17,62.08,2,1,3. 7.0 – 7.99,4. 80 – 89,2. 50 – 64,2. 50 – 64,4,3,DSA; Cloud; Cybersecurity
S1325,EEE,7.95,41.15,83.94,94.46,1,1,3. 7.0 – 7.99,1. < 50,4. 80 – 89,5. 90 – 100,4,3,DSA; Cloud; Cybersecurity
S1326,CSE,7.86,83.85,70.64,96.0,3,0,3. 7.0 – 7.99,4. 80 – 89,3. 65 – 79,5. 90 – 100,5,2,Cloud; Cybersecurity
S1327,ECE,6.73,81.61,80.5,96.0,4,0,2. 6.0 – 6.99,4. 80 – 89,4. 80 – 89,5. 90 – 100,5,2,Cloud; Cybersecurity
S1328,ECE,7.51,72.83,88.02,76.83,2,1,3. 7.0 – 7.99,3. 65 – 79,4. 80 – 89,3. 65 – 79,3,4,Power BI; DSA; Cloud; Cybersecurity
S1329,CSE,8.17,87.45,76.66,71.27,1,3,4. 8.0 – 8.99,4. 80 – 89,3. 65 – 79,3. 65 – 79,4,3,SQL; Power BI; Cybersecurity
S1330,IT,9.11,98.5,87.38,96.0,2,1,5. 9.0 – 10.0,5. 90 – 100,4. 80 – 89,5. 90 – 100,6,1,Cloud
S1331,ME,6.24,48.96,48.12,79.02,2,2,2. 6.0 – 6.99,1. < 50,1. < 50,3. 65 – 79,3,4,SQL; Power BI; Cloud; Cybersecurity
S1332,CE,6.73,66.15,69.71,73.0,1,0,2. 6.0 – 6.99,3. 65 – 79,3. 65 – 79,3. 65 – 79,3,4,Power BI; DSA; Cloud; Cybersecurity
S1333,CE,6.14,59.38,61.1,89.72,1,0,2. 6.0 – 6.99,2. 50 – 64,2. 50 – 64,4. 80 – 89,3,4,SQL; Power BI; DSA; Cybersecurity
S1334,ME,6.25,78.28,74.95,85.63,3,1,2. 6.0 – 6.99,3. 65 – 79,3. 65 – 79,4. 80 – 89,4,3,Power BI; Cloud; Cybersecurity
S1335,ME,6.17,68.87,57.41,71.66,3,1,2. 6.0 – 6.99,3. 65 – 79,2. 50 – 64,3. 65 – 79,2,5,Python; Power BI; DSA; Cloud; Cybersecurity
S1336,IT,8.16,58.41,78.76,96.0,1,0,4. 8.0 – 8.99,2. 50 – 64,3. 65 – 79,5. 90 – 100,5,2,Power BI; Cybersecurity
S1337,ME,6.26,71.52,61.56,78.16,1,1,2. 6.0 – 6.99,3. 65 – 79,2. 50 – 64,3. 65 – 79,4,3,Power BI; Cloud; Cybersecurity
S1338,CSE,8.36,92.18,88.18,79.85,1,0,4. 8.0 – 8.99,5. 90 – 100,4. 80 – 89,3. 65 – 79,3,4,SQL; Power BI; Cloud; Cybersecurity
S1339,ECE,7.3,71.07,51.12,82.57,0,0,3. 7.0 – 7.99,3. 65 – 79,2. 50 – 64,4. 80 – 89,4,3,Power BI; Cloud; Cybersecurity
S1340,CSE,7.58,74.02,69.96,73.83,3,1,3. 7.0 – 7.99,3. 65 – 79,3. 65 – 79,3. 65 – 79,5,2,Cloud; Cybersecurity
S1341,ECE,9.07,71.06,72.62,90.39,1,2,5. 9.0 – 10.0,3. 65 – 79,3. 65 – 79,5. 90 – 100,3,4,SQL; Power BI; Cloud; Cybersecurity
S1342,IT,8.7,97.24,71.26,96.0,3,0,4. 8.0 – 8.99,5. 90 – 100,3. 65 – 79,5. 90 – 100,6,1,Cybersecurity
S1343,CSE,7.35,69.16,85.35,83.94,1,0,3. 7.0 – 7.99,3. 65 – 79,4. 80 – 89,4. 80 – 89,6,1,Cybersecurity
S1344,ECE,7.97,67.93,93.92,96.0,4,0,3. 7.0 – 7.99,3. 65 – 79,5. 90 – 100,5. 90 – 100,3,4,Power BI; DSA; Cloud; Cybersecurity
S1345,CSE,4.87,80.31,80.29,91.6,1,0,1. < 6.0,4. 80 – 89,4. 80 – 89,5. 90 – 100,4,3,Power BI; Cloud; Cybersecurity
S1346,ECE,7.45,53.54,72.97,95.99,2,1,3. 7.0 – 7.99,2. 50 – 64,3. 65 – 79,5. 90 – 100,4,3,Power BI; Cloud; Cybersecurity
S1347,IT,8.56,74.03,88.64,63.06,3,2,4. 8.0 – 8.99,3. 65 – 79,4. 80 – 89,2. 50 – 64,3,4,Power BI; DSA; Cloud; Cybersecurity
S1348,CE,7.9,66.17,67.0,74.78,3,1,3. 7.0 – 7.99,3. 65 – 79,3. 65 – 79,3. 65 – 79,5,2,Power BI; Cybersecurity
S1349,CE,8.02,68.0,89.89,72.86,2,2,4. 8.0 – 8.99,3. 65 – 79,4. 80 – 89,3. 65 – 79,5,2,Cloud; Cybersecurity
S1350,ME,6.68,77.13,56.9,66.71,2,2,2. 6.0 – 6.99,3. 65 – 79,2. 50 – 64,3. 65 – 79,6,1,Cybersecurity
S1351,CE,8.77,54.92,65.53,64.18,1,0,4. 8.0 – 8.99,2. 50 – 64,3. 65 – 79,2. 50 – 64,4,3,Excel; Cloud; Cybersecurity
S1352,ECE,6.0,59.93,62.45,79.95,4,0,2. 6.0 – 6.99,2. 50 – 64,2. 50 – 64,3. 65 – 79,2,5,Python; Excel; Power BI; Cloud; Cybersecurity
S1353,CSE,8.85,83.57,68.03,64.27,2,0,4. 8.0 – 8.99,4. 80 – 89,3. 65 – 79,2. 50 – 64,6,1,Cybersecurity
S1354,CSE,7.88,55.42,76.02,93.88,1,0,3. 7.0 – 7.99,2. 50 – 64,3. 65 – 79,5. 90 – 100,3,4,Python; SQL; Cloud; Cybersecurity
S1355,EEE,7.15,73.12,82.08,61.08,1,0,3. 7.0 – 7.99,3. 65 – 79,4. 80 – 89,2. 50 – 64,5,2,Cloud; Cybersecurity
S1356,IT,6.88,86.94,65.96,82.84,2,0,2. 6.0 – 6.99,4. 80 – 89,3. 65 – 79,4. 80 – 89,4,3,Power BI; Cloud; Cybersecurity
S1357,ECE,7.87,84.5,68.32,72.46,3,0,3. 7.0 – 7.99,4. 80 – 89,3. 65 – 79,3. 65 – 79,6,1,Cybersecurity
S1358,ECE,6.28,75.32,78.82,87.22,2,0,2. 6.0 – 6.99,3. 65 – 79,3. 65 – 79,4. 80 – 89,2,5,Excel; Power BI; DSA; Cloud; Cybersecurity
S1359,EEE,8.03,75.82,71.51,78.71,2,0,4. 8.0 – 8.99,3. 65 – 79,3. 65 – 79,3. 65 – 79,5,2,Cloud; Cybersecurity
S1360,IT,6.2,76.35,71.11,96.0,3,0,2. 6.0 – 6.99,3. 65 – 79,3. 65 – 79,5. 90 – 100,6,1,Cloud
S1361,IT,5.9,66.59,70.71,81.31,1,1,1. < 6.0,3. 65 – 79,3. 65 – 79,4. 80 – 89,5,2,Python; Cybersecurity
S1362,CSE,6.96,73.13,80.92,71.62,2,0,2. 6.0 – 6.99,3. 65 – 79,4. 80 – 89,3. 65 – 79,4,3,Python; Cloud; Cybersecurity
S1363,EEE,5.21,82.51,69.41,69.62,3,2,1. < 6.0,4. 80 – 89,3. 65 – 79,3. 65 – 79,4,3,Excel; DSA; Cybersecurity
S1364,CE,6.82,82.62,69.8,78.75,4,2,2. 6.0 – 6.99,4. 80 – 89,3. 65 – 79,3. 65 – 79,5,2,Power BI; Cybersecurity
S1365,CSE,4.99,75.75,41.27,70.03,3,0,1. < 6.0,3. 65 – 79,1. < 50,3. 65 – 79,6,1,Cloud
S1366,ME,6.16,70.42,67.25,87.13,3,1,2. 6.0 – 6.99,3. 65 – 79,3. 65 – 79,4. 80 – 89,2,5,Python; Power BI; DSA; Cloud; Cybersecurity
S1367,CSE,8.77,80.64,73.35,65.33,2,0,4. 8.0 – 8.99,4. 80 – 89,3. 65 – 79,3. 65 – 79,5,2,Python; Cybersecurity
S1368,CSE,7.16,87.48,82.39,75.43,2,0,3. 7.0 – 7.99,4. 80 – 89,4. 80 – 89,3. 65 – 79,3,4,SQL; Power BI; DSA; Cybersecurity
S1369,CSE,8.11,83.66,75.45,69.98,4,0,4. 8.0 – 8.99,4. 80 – 89,3. 65 – 79,3. 65 – 79,4,3,Power BI; Cloud; Cybersecurity
S1370,CSE,6.3,75.84,84.48,87.77,1,1,2. 6.0 – 6.99,3. 65 – 79,4. 80 – 89,4. 80 – 89,7,0,None
S1371,ECE,7.35,64.24,79.36,74.2,3,1,3. 7.0 – 7.99,2. 50 – 64,3. 65 – 79,3. 65 – 79,5,2,Python; Cloud
S1372,ECE,6.97,74.09,64.63,83.2,3,2,2. 6.0 – 6.99,3. 65 – 79,2. 50 – 64,4. 80 – 89,5,2,SQL; Cybersecurity
S1373,CSE,7.62,72.81,82.98,86.28,2,0,3. 7.0 – 7.99,3. 65 – 79,4. 80 – 89,4. 80 – 89,4,3,Power BI; Cloud; Cybersecurity
S1374,CE,8.39,65.21,79.23,53.08,0,0,4. 8.0 – 8.99,3. 65 – 79,3. 65 – 79,2. 50 – 64,4,3,Excel; Cloud; Cybersecurity
S1375,IT,7.9,79.51,70.18,82.87,4,0,3. 7.0 – 7.99,3. 65 – 79,3. 65 – 79,4. 80 – 89,5,2,Python; Cloud
S1376,IT,8.25,81.46,77.62,70.59,1,2,4. 8.0 – 8.99,4. 80 – 89,3. 65 – 79,3. 65 – 79,4,3,Python; SQL; Power BI
S1377,EEE,7.63,88.56,75.84,81.29,0,1,3. 7.0 – 7.99,4. 80 – 89,3. 65 – 79,4. 80 – 89,5,2,Cloud; Cybersecurity
S1378,ECE,8.16,80.7,72.24,77.24,6,0,4. 8.0 – 8.99,4. 80 – 89,3. 65 – 79,3. 65 – 79,5,2,Cloud; Cybersecurity
S1379,EEE,6.15,65.18,43.21,96.0,1,0,2. 6.0 – 6.99,3. 65 – 79,1. < 50,5. 90 – 100,3,4,SQL; Power BI; Cloud; Cybersecurity
S1380,IT,7.84,63.16,62.61,79.9,1,1,3. 7.0 – 7.99,2. 50 – 64,2. 50 – 64,3. 65 – 79,6,1,Cybersecurity
S1381,ECE,6.1,50.88,72.09,68.79,1,0,2. 6.0 – 6.99,2. 50 – 64,3. 65 – 79,3. 65 – 79,2,5,Python; Power BI; DSA; Cloud; Cybersecurity
S1382,CE,7.63,80.91,63.1,87.07,2,0,3. 7.0 – 7.99,4. 80 – 89,2. 50 – 64,4. 80 – 89,5,2,Cloud; Cybersecurity
S1383,IT,8.41,87.75,57.54,96.0,2,0,4. 8.0 – 8.99,4. 80 – 89,2. 50 – 64,5. 90 – 100,5,2,Cloud; Cybersecurity
S1384,CE,6.89,65.53,67.16,82.99,2,2,2. 6.0 – 6.99,3. 65 – 79,3. 65 – 79,4. 80 – 89,3,4,Python; DSA; Cloud; Cybersecurity
S1385,IT,5.73,66.86,55.51,70.13,1,2,1. < 6.0,3. 65 – 79,2. 50 – 64,3. 65 – 79,4,3,SQL; Power BI; DSA
S1386,CSE,6.88,56.91,57.96,84.85,1,0,2. 6.0 – 6.99,2. 50 – 64,2. 50 – 64,4. 80 – 89,4,3,Python; Power BI; Cybersecurity
S1387,ECE,6.9,67.79,71.44,80.63,0,0,2. 6.0 – 6.99,3. 65 – 79,3. 65 – 79,4. 80 – 89,5,2,Cloud; Cybersecurity
S1388,ME,7.76,68.59,54.85,70.49,2,3,3. 7.0 – 7.99,3. 65 – 79,2. 50 – 64,3. 65 – 79,4,3,Excel; Cloud; Cybersecurity
S1389,IT,5.38,58.92,44.58,80.57,1,1,1. < 6.0,2. 50 – 64,1. < 50,4. 80 – 89,4,3,Python; Cloud; Cybersecurity
S1390,ECE,7.46,95.22,71.58,66.26,4,2,3. 7.0 – 7.99,5. 90 – 100,3. 65 – 79,3. 65 – 79,5,2,Power BI; Cybersecurity
S1391,ME,7.1,81.97,89.86,81.56,5,0,3. 7.0 – 7.99,4. 80 – 89,4. 80 – 89,4. 80 – 89,5,2,Cloud; Cybersecurity
S1392,CSE,9.73,84.29,73.77,72.82,2,0,5. 9.0 – 10.0,4. 80 – 89,3. 65 – 79,3. 65 – 79,6,1,Cybersecurity
S1393,IT,7.15,76.56,70.66,58.15,1,0,3. 7.0 – 7.99,3. 65 – 79,3. 65 – 79,2. 50 – 64,6,1,Power BI
S1394,EEE,6.45,69.67,59.55,96.0,3,3,2. 6.0 – 6.99,3. 65 – 79,2. 50 – 64,5. 90 – 100,5,2,DSA; Cloud
S1395,CSE,5.88,71.48,74.15,50.3,2,0,1. < 6.0,3. 65 – 79,3. 65 – 79,2. 50 – 64,6,1,Cybersecurity
S1396,CSE,6.31,77.64,63.28,96.0,3,0,2. 6.0 – 6.99,3. 65 – 79,2. 50 – 64,5. 90 – 100,6,1,Power BI
S1397,IT,9.65,81.54,92.81,77.55,2,1,5. 9.0 – 10.0,4. 80 – 89,5. 90 – 100,3. 65 – 79,6,1,Cybersecurity
S1398,IT,6.53,73.11,84.16,80.43,1,3,2. 6.0 – 6.99,3. 65 – 79,4. 80 – 89,4. 80 – 89,5,2,Excel; Cybersecurity
S1399,IT,8.85,88.78,65.23,96.0,1,2,4. 8.0 – 8.99,4. 80 – 89,3. 65 – 79,5. 90 – 100,5,2,Power BI; Cybersecurity
S1400,CE,8.8,73.01,96.33,85.76,3,0,4. 8.0 – 8.99,3. 65 – 79,5. 90 – 100,4. 80 – 89,3,4,Power BI; DSA; Cloud; Cybersecurity
S1401,IT,8.88,97.04,64.64,72.46,5,0,4. 8.0 – 8.99,5. 90 – 100,2. 50 – 64,3. 65 – 79,4,3,Python; DSA; Cybersecurity
S1402,CSE,6.99,85.17,65.76,76.38,1,0,2. 6.0 – 6.99,4. 80 – 89,3. 65 – 79,3. 65 – 79,3,4,Power BI; DSA; Cloud; Cybersecurity
S1403,IT,8.16,96.88,62.77,87.42,3,0,4. 8.0 – 8.99,5. 90 – 100,2. 50 – 64,4. 80 – 89,4,3,Python; Cloud; Cybersecurity
S1404,CE,6.89,59.86,80.24,87.39,1,0,2. 6.0 – 6.99,2. 50 – 64,4. 80 – 89,4. 80 – 89,4,3,DSA; Cloud; Cybersecurity
S1405,CSE,6.2,76.45,52.36,78.77,2,5,2. 6.0 – 6.99,3. 65 – 79,2. 50 – 64,3. 65 – 79,3,4,Excel; DSA; Cloud; Cybersecurity
S1406,EEE,6.99,59.77,74.08,95.88,1,0,2. 6.0 – 6.99,2. 50 – 64,3. 65 – 79,5. 90 – 100,2,5,SQL; Power BI; DSA; Cloud; Cybersecurity
S1407,ME,8.13,75.28,90.42,96.0,2,0,4. 8.0 – 8.99,3. 65 – 79,5. 90 – 100,5. 90 – 100,4,3,Power BI; Cloud; Cybersecurity
S1408,IT,7.47,83.64,76.05,69.2,3,3,3. 7.0 – 7.99,4. 80 – 89,3. 65 – 79,3. 65 – 79,5,2,DSA; Cybersecurity
S1409,IT,6.12,66.33,66.59,96.0,2,1,2. 6.0 – 6.99,3. 65 – 79,3. 65 – 79,5. 90 – 100,4,3,DSA; Cloud; Cybersecurity
S1410,ECE,8.2,79.88,90.48,53.2,1,0,4. 8.0 – 8.99,3. 65 – 79,5. 90 – 100,2. 50 – 64,5,2,Cloud; Cybersecurity
S1411,CSE,8.07,94.76,87.88,44.72,2,1,4. 8.0 – 8.99,5. 90 – 100,4. 80 – 89,1. < 50,4,3,Excel; Power BI; Cybersecurity
S1412,CE,9.29,63.75,87.74,53.06,1,1,5. 9.0 – 10.0,2. 50 – 64,4. 80 – 89,2. 50 – 64,3,4,Power BI; DSA; Cloud; Cybersecurity
S1413,ECE,6.27,55.75,90.09,64.6,2,0,2. 6.0 – 6.99,2. 50 – 64,5. 90 – 100,2. 50 – 64,2,5,SQL; Power BI; DSA; Cloud; Cybersecurity
S1414,CSE,9.85,80.57,77.59,94.43,1,1,5. 9.0 – 10.0,4. 80 – 89,3. 65 – 79,5. 90 – 100,5,2,Cloud; Cybersecurity
S1415,ME,6.94,67.86,80.37,95.08,0,0,2. 6.0 – 6.99,3. 65 – 79,4. 80 – 89,5. 90 – 100,1,6,Python; SQL; Power BI; DSA; Cloud; Cybersecurity
S1416,EEE,9.15,93.35,77.47,82.96,2,2,5. 9.0 – 10.0,5. 90 – 100,3. 65 – 79,4. 80 – 89,4,3,Excel; Cloud; Cybersecurity
S1417,CSE,6.7,61.16,84.19,96.0,2,1,2. 6.0 – 6.99,2. 50 – 64,4. 80 – 89,5. 90 – 100,5,2,Cloud; Cybersecurity
S1418,ME,6.33,43.21,89.87,73.48,1,1,2. 6.0 – 6.99,1. < 50,4. 80 – 89,3. 65 – 79,4,3,DSA; Cloud; Cybersecurity
S1419,CE,6.63,55.64,79.4,63.81,2,0,2. 6.0 – 6.99,2. 50 – 64,3. 65 – 79,2. 50 – 64,2,5,Python; SQL; Power BI; Cloud; Cybersecurity
S1420,IT,6.99,56.82,82.95,83.5,4,0,2. 6.0 – 6.99,2. 50 – 64,4. 80 – 89,4. 80 – 89,4,3,Python; SQL; Cloud
S1421,ME,8.58,73.53,83.84,78.74,1,0,4. 8.0 – 8.99,3. 65 – 79,4. 80 – 89,3. 65 – 79,3,4,Power BI; DSA; Cloud; Cybersecurity
S1422,CSE,7.24,65.46,73.46,95.91,3,1,3. 7.0 – 7.99,3. 65 – 79,3. 65 – 79,5. 90 – 100,4,3,Python; Power BI; Cybersecurity
S1423,IT,8.26,82.22,82.47,80.9,3,1,4. 8.0 – 8.99,4. 80 – 89,4. 80 – 89,4. 80 – 89,3,4,Power BI; DSA; Cloud; Cybersecurity
S1424,IT,7.85,81.88,83.39,80.44,2,0,3. 7.0 – 7.99,4. 80 – 89,4. 80 – 89,4. 80 – 89,3,4,SQL; Power BI; Cloud; Cybersecurity
S1425,CSE,8.02,82.0,57.49,91.17,3,2,4. 8.0 – 8.99,4. 80 – 89,2. 50 – 64,5. 90 – 100,6,1,Cybersecurity
S1426,IT,7.76,77.14,62.37,96.0,2,2,3. 7.0 – 7.99,3. 65 – 79,2. 50 – 64,5. 90 – 100,7,0,None
S1427,ME,6.71,68.79,48.53,85.11,1,0,2. 6.0 – 6.99,3. 65 – 79,1. < 50,4. 80 – 89,4,3,DSA; Cloud; Cybersecurity
S1428,ECE,6.47,60.82,58.27,87.15,1,1,2. 6.0 – 6.99,2. 50 – 64,2. 50 – 64,4. 80 – 89,4,3,Python; Cloud; Cybersecurity
S1429,CE,5.94,48.28,64.73,87.01,1,1,1. < 6.0,1. < 50,2. 50 – 64,4. 80 – 89,4,3,SQL; Cloud; Cybersecurity
S1430,CE,6.21,60.8,45.11,78.95,1,0,2. 6.0 – 6.99,2. 50 – 64,1. < 50,3. 65 – 79,5,2,DSA; Cybersecurity
S1431,CSE,8.61,85.89,70.2,84.23,2,0,4. 8.0 – 8.99,4. 80 – 89,3. 65 – 79,4. 80 – 89,5,2,Excel; Cloud
S1432,CE,7.17,65.22,76.56,96.0,2,0,3. 7.0 – 7.99,3. 65 – 79,3. 65 – 79,5. 90 – 100,6,1,Cloud
S1433,CSE,8.38,82.59,63.2,60.38,2,1,4. 8.0 – 8.99,4. 80 – 89,2. 50 – 64,2. 50 – 64,5,2,Cloud; Cybersecurity
S1434,IT,9.13,92.78,66.96,92.56,3,1,5. 9.0 – 10.0,5. 90 – 100,3. 65 – 79,5. 90 – 100,5,2,Power BI; Cloud
S1435,IT,6.69,87.48,53.33,78.4,4,1,2. 6.0 – 6.99,4. 80 – 89,2. 50 – 64,3. 65 – 79,4,3,DSA; Cloud; Cybersecurity
S1436,ME,8.04,84.14,75.92,71.19,3,0,4. 8.0 – 8.99,4. 80 – 89,3. 65 – 79,3. 65 – 79,6,1,Cybersecurity
S1437,CSE,7.22,68.42,75.53,96.0,0,0,3. 7.0 – 7.99,3. 65 – 79,3. 65 – 79,5. 90 – 100,5,2,Cloud; Cybersecurity
S1438,CSE,6.64,71.37,74.32,82.77,1,0,2. 6.0 – 6.99,3. 65 – 79,3. 65 – 79,4. 80 – 89,5,2,Cloud; Cybersecurity
S1439,CSE,7.0,80.35,88.03,65.38,1,0,3. 7.0 – 7.99,4. 80 – 89,4. 80 – 89,3. 65 – 79,7,0,None
S1440,EEE,6.27,70.02,69.0,58.97,1,1,2. 6.0 – 6.99,3. 65 – 79,3. 65 – 79,2. 50 – 64,3,4,Power BI; DSA; Cloud; Cybersecurity
S1441,IT,5.84,73.65,59.0,77.88,2,0,1. < 6.0,3. 65 – 79,2. 50 – 64,3. 65 – 79,4,3,DSA; Cloud; Cybersecurity
S1442,EEE,7.92,72.11,86.48,96.0,1,1,3. 7.0 – 7.99,3. 65 – 79,4. 80 – 89,5. 90 – 100,1,6,Python; SQL; Power BI; DSA; Cloud; Cybersecurity
S1443,ME,8.0,83.77,52.58,81.12,3,0,4. 8.0 – 8.99,4. 80 – 89,2. 50 – 64,4. 80 – 89,5,2,SQL; Cybersecurity
S1444,IT,7.74,69.76,83.4,61.66,3,1,3. 7.0 – 7.99,3. 65 – 79,4. 80 – 89,2. 50 – 64,4,3,Power BI; Cloud; Cybersecurity
S1445,EEE,7.88,98.5,55.68,76.49,7,1,3. 7.0 – 7.99,5. 90 – 100,2. 50 – 64,3. 65 – 79,3,4,Excel; DSA; Cloud; Cybersecurity
S1446,CSE,6.91,62.47,62.31,71.71,1,1,2. 6.0 – 6.99,2. 50 – 64,2. 50 – 64,3. 65 – 79,2,5,Python; SQL; Power BI; Cloud; Cybersecurity
S1447,IT,8.32,56.11,84.6,50.06,1,0,4. 8.0 – 8.99,2. 50 – 64,4. 80 – 89,2. 50 – 64,4,3,Python; Cloud; Cybersecurity
