student_id,component,raw_value,normalized_score,weight,weighted_contribution
S1359,Projects,2.0,66.6667,0.15,10.0
S1359,Internships,0.0,0.0,0.15,0.0
S1359,Communication,78.71,78.71,0.1,7.871
S1360,Technical Skills,6.0,85.7143,0.25,21.4286
S1360,Aptitude Score,71.11,71.11,0.2,14.222
S1360,CGPA,6.2,62.0,0.15,9.3
S1360,Projects,3.0,100.0,0.15,15.0
S1360,Internships,0.0,0.0,0.15,0.0
S1360,Communication,96.0,96.0,0.1,9.6
S1361,Technical Skills,5.0,71.4286,0.25,17.8571
S1361,Aptitude Score,70.71,70.71,0.2,14.142
S1361,CGPA,5.9,59.0,0.15,8.85
S1361,Projects,1.0,33.3333,0.15,5.0
S1361,Internships,1.0,50.0,0.15,7.5
S1361,Communication,81.31,81.31,0.1,8.131
S1362,Technical Skills,4.0,57.1429,0.25,14.2857
S1362,Aptitude Score,80.92,80.92,0.2,16.184
S1362,CGPA,6.96,69.6,0.15,10.44
S1362,Projects,2.0,66.6667,0.15,10.0
S1362,Internships,0.0,0.0,0.15,0.0
S1362,Communication,71.62,71.62,0.1,7.162
S1363,Technical Skills,4.0,57.1429,0.25,14.2857
S1363,Aptitude Score,69.41,69.41,0.2,13.882
S1363,CGPA,5.21,52.1,0.15,7.815
S1363,Projects,3.0,100.0,0.15,15.0
S1363,Internships,2.0,100.0,0.15,15.0
S1363,Communication,69.62,69.62,0.1,6.962
S1364,Technical Skills,5.0,71.4286,0.25,17.8571
S1364,Aptitude Score,69.8,69.8,0.2,13.96
S1364,CGPA,6.82,68.2,0.15,10.23
S1364,Projects,4.0,100.0,0.15,15.0
S1364,Internships,2.0,100.0,0.15,15.0
S1364,Communication,78.75,78.75,0.1,7.875
S1365,Technical Skills,6.0,85.7143,0.25,21.4286
S1365,Aptitude Score,41.27,41.27,0.2,8.254
S1365,CGPA,4.99,49.9,0.15,7.485
S1365,Projects,3.0,100.0,0.15,15.0
S1365,Internships,0.0,0.0,0.15,0.0
S1365,Communication,70.03,70.03,0.1,7.003
S1366,Technical Skills,2.0,28.5714,0.25,7.1429
S1366,Aptitude Score,67.25,67.25,0.2,13.45
S1366,CGPA,6.16,61.6,0.15,9.24
S1366,Projects,3.0,100.0,0.15,15.0
S1366,Internships,1.0,50.0,0.15,7.5
S1366,Communication,87.13,87.13,0.1,8.713
S1367,Technical Skills,5.0,71.4286,0.25,17.8571
S1367,Aptitude Score,73.35,73.35,0.2,14.67
S1367,CGPA,8.77,87.7,0.15,13.155
S1367,Projects,2.0,66.6667,0.15,10.0
S1367,Internships,0.0,0.0,0.15,0.0
S1367,Communication,65.33,65.33,0.1,6.533
S1368,Technical Skills,3.0,42.8571,0.25,10.7143
S1368,Aptitude Score,82.39,82.39,0.2,16.478
S1368,CGPA,7.16,71.6,0.15,10.74
S1368,Projects,2.0,66.6667,0.15,10.0
S1368,Internships,0.0,0.0,0.15,0.0
S1368,Communication,75.43,75.43,0.1,7.543
S1369,Technical Skills,4.0,57.1429,0.25,14.2857
S1369,Aptitude Score,75.45,75.45,0.2,15.09
S1369,CGPA,8.11,81.1,0.15,12.165
S1369,Projects,4.0,100.0,0.15,15.0
S1369,Internships,0.0,0.0,0.15,0.0
S1369,Communication,69.98,69.98,0.1,6.998
S1370,Technical Skills,7.0,100.0,0.25,25.0
S1370,Aptitude Score,84.48,84.48,0.2,16.896
S1370,CGPA,6.3,63.0,0.15,9.45
S1370,Projects,1.0,33.3333,0.15,5.0
S1370,Internships,1.0,50.0,0.15,7.5
S1370,Communication,87.77,87.77,0.1,8.777
S1371,Technical Skills,5.0,71.4286,0.25,17.8571
S1371,Aptitude Score,79.36,79.36,0.2,15.872
S1371,CGPA,7.35,73.5,0.15,11.025
S1371,Projects,3.0,100.0,0.15,15.0
S1371,Internships,1.0,50.0,0.15,7.5
S1371,Communication,74.2,74.2,0.1,7.42
S1372,Technical Skills,5.0,71.4286,0.25,17.8571
S1372,Aptitude Score,64.63,64.63,0.2,12.926
S1372,CGPA,6.97,69.7,0.15,10.455
S1372,Projects,3.0,100.0,0.15,15.0
S1372,Internships,2.0,100.0,0.15,15.0
S1372,Communication,83.2,83.2,0.1,8.32
S1373,Technical Skills,4.0,57.1429,0.25,14.2857
S1373,Aptitude Score,82.98,82.98,0.2,16.596
S1373,CGPA,7.62,76.2,0.15,11.43
S1373,Projects,2.0,66.6667,0.15,10.0
S1373,Internships,0.0,0.0,0.15,0.0
S1373,Communication,86.28,86.28,0.1,8.628
S1374,Technical Skills,4.0,57.1429,0.25,14.2857
S1374,Aptitude Score,79.23,79.23,0.2,15.846
S1374,CGPA,8.39,83.9,0.15,12.585
S1374,Projects,0.0,0.0,0.15,0.0
S1374,Internships,0.0,0.0,0.15,0.0
S1374,Communication,53.08,53.08,0.1,5.308
S1375,Technical Skills,5.0,71.4286,0.25,17.8571
S1375,Aptitude Score,70.18,70.18,0.2,14.036
S1375,CGPA,7.9,79.0,0.15,11.85
S1375,Projects,4.0,100.0,0.15,15.0
S1375,Internships,0.0,0.0,0.15,0.0
S1375,Communication,82.87,82.87,0.1,8.287
S1376,Technical Skills,4.0,57.1429,0.25,14.2857
S1376,Aptitude Score,77.62,77.62,0.2,15.524
S1376,CGPA,8.25,82.5,0.15,12.375
S1376,Projects,1.0,33.3333,0.15,5.0
S1376,Internships,2.0,100.0,0.15,15.0
S1376,Communication,70.59,70.59,0.1,7.059
S1377,Technical Skills,5.0,71.4286,0.25,17.8571
S1377,Aptitude Score,75.84,75.84,0.2,15.168
S1377,CGPA,7.63,76.3,0.15,11.445
S1377,Projects,0.0,0.0,0.15,0.0
S1377,Internships,1.0,50.0,0.15,7.5
S1377,Communication,81.29,81.29,0.1,8.129
S1378,Technical Skills,5.0,71.4286,0.25,17.8571
S1378,Aptitude Score,72.24,72.24,0.2,14.448
S1378,CGPA,8.16,81.6,0.15,12.24
S1378,Projects,6.0,100.0,0.15,15.0
S1378,Internships,0.0,0.0,0.15,0.0
S1378,Communication,77.24,77.24,0.1,7.724
S1379,Technical Skills,3.0,42.8571,0.25,10.7143
S1379,Aptitude Score,43.21,43.21,0.2,8.642
S1379,CGPA,6.15,61.5,0.15,9.225
S1379,Projects,1.0,33.3333,0.15,5.0
S1379,Internships,0.0,0.0,0.15,0.0
S1379,Communication,96.0,96.0,0.1,9.6
S1380,Technical Skills,6.0,85.7143,0.25,21.4286
S1380,Aptitude Score,62.61,62.61,0.2,12.522
S1380,CGPA,7.84,78.4,0.15,11.76
S1380,Projects,1.0,33.3333,0.15,5.0
S1380,Internships,1.0,50.0,0.15,7.5
S1380,Communication,79.9,79.9,0.1,7.99
S1381,Technical Skills,2.0,28.5714,0.25,7.1429
S1381,Aptitude Score,72.09,72.09,0.2,14.418
S1381,CGPA,6.1,61.0,0.15,9.15
S1381,Projects,1.0,33.3333,0.15,5.0
S1381,Internships,0.0,0.0,0.15,0.0
S1381,Communication,68.79,68.79,0.1,6.879
S1382,Technical Skills,5.0,71.4286,0.25,17.8571
S1382,Aptitude Score,63.1,63.1,0.2,12.62
S1382,CGPA,7.63,76.3,0.15,11.445
S1382,Projects,2.0,66.6667,0.15,10.0
S1382,Internships,0.0,0.0,0.15,0.0
S1382,Communication,87.07,87.07,0.1,8.707
S1383,Technical Skills,5.0,71.4286,0.25,17.8571
S1383,Aptitude Score,57.54,57.54,0.2,11.508
S1383,CGPA,8.41,84.1,0.15,12.615
S1383,Projects,2.0,66.6667,0.15,10.0
S1383,Internships,0.0,0.0,0.15,0.0
S1383,Communication,96.0,96.0,0.1,9.6
S1384,Technical Skills,3.0,42.8571,0.25,10.7143
S1384,Aptitude Score,67.16,67.16,0.2,13.432
S1384,CGPA,6.89,68.9,0.15,10.335
S1384,Projects,2.0,66.6667,0.15,10.0
S1384,Internships,2.0,100.0,0.15,15.0
S1384,Communication,82.99,82.99,0.1,8.299
S1385,Technical Skills,4.0,57.1429,0.25,14.2857
S1385,Aptitude Score,55.51,55.51,0.2,11.102
S1385,CGPA,5.73,57.3,0.15,8.595
S1385,Projects,1.0,33.3333,0.15,5.0
S1385,Internships,2.0,100.0,0.15,15.0
S1385,Communication,70.13,70.13,0.1,7.013
S1386,Technical Skills,4.0,57.1429,0.25,14.2857
S1386,Aptitude Score,57.96,57.96,0.2,11.592
S1386,CGPA,6.88,68.8,0.15,10.32
S1386,Projects,1.0,33.3333,0.15,5.0
S1386,Internships,0.0,0.0,0.15,0.0
S1386,Communication,84.85,84.85,0.1,8.485
S1387,Technical Skills,5.0,71.4286,0.25,17.8571
S1387,Aptitude Score,71.44,71.44,0.2,14.288
S1387,CGPA,6.9,69.0,0.15,10.35
S1387,Projects,0.0,0.0,0.15,0.0
S1387,Internships,0.0,0.0,0.15,0.0
S1387,Communication,80.63,80.63,0.1,8.063
S1388,Technical Skills,4.0,57.1429,0.25,14.2857
S1388,Aptitude Score,54.85,54.85,0.2,10.97
S1388,CGPA,7.76,77.6,0.15,11.64
S1388,Projects,2.0,66.6667,0.15,10.0
S1388,Internships,3.0,100.0,0.15,15.0
S1388,Communication,70.49,70.49,0.1,7.049
S1389,Technical Skills,4.0,57.1429,0.25,14.2857
S1389,Aptitude Score,44.58,44.58,0.2,8.916
S1389,CGPA,5.38,53.8,0.15,8.07
S1389,Projects,1.0,33.3333,0.15,5.0
S1389,Internships,1.0,50.0,0.15,7.5
S1389,Communication,80.57,80.57,0.1,8.057
S1390,Technical Skills,5.0,71.4286,0.25,17.8571
S1390,Aptitude Score,71.58,71.58,0.2,14.316
S1390,CGPA,7.46,74.6,0.15,11.19
S1390,Projects,4.0,100.0,0.15,15.0
S1390,Internships,2.0,100.0,0.15,15.0
S1390,Communication,66.26,66.26,0.1,6.626
S1391,Technical Skills,5.0,71.4286,0.25,17.8571
S1391,Aptitude Score,89.86,89.86,0.2,17.972
S1391,CGPA,7.1,71.0,0.15,10.65
S1391,Projects,5.0,100.0,0.15,15.0
S1391,Internships,0.0,0.0,0.15,0.0
S1391,Communication,81.56,81.56,0.1,8.156
S1392,Technical Skills,6.0,85.7143,0.25,21.4286
S1392,Aptitude Score,73.77,73.77,0.2,14.754
S1392,CGPA,9.73,97.3,0.15,14.595
S1392,Projects,2.0,66.6667,0.15,10.0
S1392,Internships,0.0,0.0,0.15,0.0
S1392,Communication,72.82,72.82,0.1,7.282
S1393,Technical Skills,6.0,85.7143,0.25,21.4286
S1393,Aptitude Score,70.66,70.66,0.2,14.132
S1393,CGPA,7.15,71.5,0.15,10.725
S1393,Projects,1.0,33.3333,0.15,5.0
S1393,Internships,0.0,0.0,0.15,0.0
S1393,Communication,58.15,58.15,0.1,5.815
S1394,Technical Skills,5.0,71.4286,0.25,17.8571
S1394,Aptitude Score,59.55,59.55,0.2,11.91
S1394,CGPA,6.45,64.5,0.15,9.675
S1394,Projects,3.0,100.0,0.15,15.0
S1394,Internships,3.0,100.0,0.15,15.0
S1394,Communication,96.0,96.0,0.1,9.6
S1395,Technical Skills,6.0,85.7143,0.25,21.4286
S1395,Aptitude Score,74.15,74.15,0.2,14.83
S1395,CGPA,5.88,58.8,0.15,8.82
S1395,Projects,2.0,66.6667,0.15,10.0
S1395,Internships,0.0,0.0,0.15,0.0
S1395,Communication,50.3,50.3,0.1,5.03
S1396,Technical Skills,6.0,85.7143,0.25,21.4286
S1396,Aptitude Score,63.28,63.28,0.2,12.656
S1396,CGPA,6.31,63.1,0.15,9.465
S1396,Projects,3.0,100.0,0.15,15.0
S1396,Internships,0.0,0.0,0.15,0.0
S1396,Communication,96.0,96.0,0.1,9.6
S1397,Technical Skills,6.0,85.7143,0.25,21.4286
S1397,Aptitude Score,92.81,92.81,0.2,18.562
S1397,CGPA,9.65,96.5,0.15,14.475
S1397,Projects,2.0,66.6667,0.15,10.0
S1397,Internships,1.0,50.0,0.15,7.5
S1397,Communication,77.55,77.55,0.1,7.755
S1398,Technical Skills,5.0,71.4286,0.25,17.8571
S1398,Aptitude Score,84.16,84.16,0.2,16.832
S1398,CGPA,6.53,65.3,0.15,9.795
S1398,Projects,1.0,33.3333,0.15,5.0
S1398,Internships,3.0,100.0,0.15,15.0
S1398,Communication,80.43,80.43,0.1,8.043
S1399,Technical Skills,5.0,71.4286,0.25,17.8571
S1399,Aptitude Score,65.23,65.23,0.2,13.046
S1399,CGPA,8.85,88.5,0.15,13.275
S1399,Projects,1.0,33.3333,0.15,5.0
S1399,Internships,2.0,100.0,0.15,15.0
S1399,Communication,96.0,96.0,0.1,9.6
S1400,Technical Skills,3.0,42.8571,0.25,10.7143
S1400,Aptitude Score,96.33,96.33,0.2,19.266
S1400,CGPA,8.8,88.0,0.15,13.2
S1400,Projects,3.0,100.0,0.15,15.0
S1400,Internships,0.0,0.0,0.15,0.0
S1400,Communication,85.76,85.76,0.1,8.576
S1401,Technical Skills,4.0,57.1429,0.25,14.2857
S1401,Aptitude Score,64.64,64.64,0.2,12.928
S1401,CGPA,8.88,88.8,0.15,13.32
S1401,Projects,5.0,100.0,0.15,15.0
S1401,Internships,0.0,0.0,0.15,0.0
S1401,Communication,72.46,72.46,0.1,7.246
S1402,Technical Skills,3.0,42.8571,0.25,10.7143
S1402,Aptitude Score,65.76,65.76,0.2,13.152
S1402,CGPA,6.99,69.9,0.15,10.485
S1402,Projects,1.0,33.3333,0.15,5.0
S1402,Internships,0.0,0.0,0.15,0.0
S1402,Communication,76.38,76.38,0.1,7.638
S1403,Technical Skills,4.0,57.1429,0.25,14.2857
S1403,Aptitude Score,62.77,62.77,0.2,12.554
S1403,CGPA,8.16,81.6,0.15,12.24
S1403,Projects,3.0,100.0,0.15,15.0
S1403,Internships,0.0,0.0,0.15,0.0
S1403,Communication,87.42,87.42,0.1,8.742
S1404,Technical Skills,4.0,57.1429,0.25,14.2857
S1404,Aptitude Score,80.24,80.24,0.2,16.048
S1404,CGPA,6.89,68.9,0.15,10.335
S1404,Projects,1.0,33.3333,0.15,5.0
S1404,Internships,0.0,0.0,0.15,0.0
S1404,Communication,87.39,87.39,0.1,8.739
S1405,Technical Skills,3.0,42.8571,0.25,10.7143
S1405,Aptitude Score,52.36,52.36,0.2,10.472
S1405,CGPA,6.2,62.0,0.15,9.3
S1405,Projects,2.0,66.6667,0.15,10.0
S1405,Internships,5.0,100.0,0.15,15.0
S1405,Communication,78.77,78.77,0.1,7.877
S1406,Technical Skills,2.0,28.5714,0.25,7.1429
S1406,Aptitude Score,74.08,74.08,0.2,14.816
S1406,CGPA,6.99,69.9,0.15,10.485
S1406,Projects,1.0,33.3333,0.15,5.0
S1406,Internships,0.0,0.0,0.15,0.0
S1406,Communication,95.88,95.88,0.1,9.588
S1407,Technical Skills,4.0,57.1429,0.25,14.2857
S1407,Aptitude Score,90.42,90.42,0.2,18.084
S1407,CGPA,8.13,81.3,0.15,12.195
S1407,Projects,2.0,66.6667,0.15,10.0
S1407,Internships,0.0,0.0,0.15,0.0
S1407,Communication,96.0,96.0,0.1,9.6
S1408,Technical Skills,5.0,71.4286,0.25,17.8571
S1408,Aptitude Score,76.05,76.05,0.2,15.21
S1408,CGPA,7.47,74.7,0.15,11.205
S1408,Projects,3.0,100.0,0.15,15.0
S1408,Internships,3.0,100.0,0.15,15.0
S1408,Communication,69.2,69.2,0.1,6.92
S1409,Technical Skills,4.0,57.1429,0.25,14.2857
S1409,Aptitude Score,66.59,66.59,0.2,13.318
S1409,CGPA,6.12,61.2,0.15,9.18
S1409,Projects,2.0,66.6667,0.15,10.0
S1409,Internships,1.0,50.0,0.15,7.5
S1409,Communication,96.0,96.0,0.1,9.6
S1410,Technical Skills,5.0,71.4286,0.25,17.8571
S1410,Aptitude Score,90.48,90.48,0.2,18.096
S1410,CGPA,8.2,82.0,0.15,12.3
S1410,Projects,1.0,33.3333,0.15,5.0
S1410,Internships,0.0,0.0,0.15,0.0
S1410,Communication,53.2,53.2,0.1,5.32
S1411,Technical Skills,4.0,57.1429,0.25,14.2857
S1411,Aptitude Score,87.88,87.88,0.2,17.576
S1411,CGPA,8.07,80.7,0.15,12.105
S1411,Projects,2.0,66.6667,0.15,10.0
S1411,Internships,1.0,50.0,0.15,7.5
S1411,Communication,44.72,44.72,0.1,4.472
S1412,Technical Skills,3.0,42.8571,0.25,10.7143
S1412,Aptitude Score,87.74,87.74,0.2,17.548
S1412,CGPA,9.29,92.9,0.15,13.935
S1412,Projects,1.0,33.3333,0.15,5.0
S1412,Internships,1.0,50.0,0.15,7.5
S1412,Communication,53.06,53.06,0.1,5.306
S1413,Technical Skills,2.0,28.5714,0.25,7.1429
S1413,Aptitude Score,90.09,90.09,0.2,18.018
S1413,CGPA,6.27,62.7,0.15,9.405
S1413,Projects,2.0,66.6667,0.15,10.0
S1413,Internships,0.0,0.0,0.15,0.0
S1413,Communication,64.6,64.6,0.1,6.46
S1414,Technical Skills,5.0,71.4286,0.25,17.8571
S1414,Aptitude Score,77.59,77.59,0.2,15.518
S1414,CGPA,9.85,98.5,0.15,14.775
S1414,Projects,1.0,33.3333,0.15,5.0
S1414,Internships,1.0,50.0,0.15,7.5
S1414,Communication,94.43,94.43,0.1,9.443
S1415,Technical Skills,1.0,14.2857,0.25,3.5714
S1415,Aptitude Score,80.37,80.37,0.2,16.074
S1415,CGPA,6.94,69.4,0.15,10.41
S1415,Projects,0.0,0.0,0.15,0.0
S1415,Internships,0.0,0.0,0.15,0.0
S1415,Communication,95.08,95.08,0.1,9.508
S1416,Technical Skills,4.0,57.1429,0.25,14.2857
S1416,Aptitude Score,77.47,77.47,0.2,15.494
S1416,CGPA,9.15,91.5,0.15,13.725
S1416,Projects,2.0,66.6667,0.15,10.0
S1416,Internships,2.0,100.0,0.15,15.0
S1416,Communication,82.96,82.96,0.1,8.296
S1417,Technical Skills,5.0,71.4286,0.25,17.8571
S1417,Aptitude Score,84.19,84.19,0.2,16.838
S1417,CGPA,6.7,67.0,0.15,10.05
S1417,Projects,2.0,66.6667,0.15,10.0
S1417,Internships,1.0,50.0,0.15,7.5
S1417,Communication,96.0,96.0,0.1,9.6
S1418,Technical Skills,4.0,57.1429,0.25,14.2857
S1418,Aptitude Score,89.87,89.87,0.2,17.974
S1418,CGPA,6.33,63.3,0.15,9.495
S1418,Projects,1.0,33.3333,0.15,5.0
S1418,Internships,1.0,50.0,0.15,7.5
S1418,Communication,73.48,73.48,0.1,7.348
S1419,Technical Skills,2.0,28.5714,0.25,7.1429
S1419,Aptitude Score,79.4,79.4,0.2,15.88
S1419,CGPA,6.63,66.3,0.15,9.945
S1419,Projects,2.0,66.6667,0.15,10.0
S1419,Internships,0.0,0.0,0.15,0.0
S1419,Communication,63.81,63.81,0.1,6.381
S1420,Technical Skills,4.0,57.1429,0.25,14.2857
S1420,Aptitude Score,82.95,82.95,0.2,16.59
S1420,CGPA,6.99,69.9,0.15,10.485
S1420,Projects,4.0,100.0,0.15,15.0
S1420,Internships,0.0,0.0,0.15,0.0
S1420,Communication,83.5,83.5,0.1,8.35
S1421,Technical Skills,3.0,42.8571,0.25,10.7143
S1421,Aptitude Score,83.84,83.84,0.2,16.768
S1421,CGPA,8.58,85.8,0.15,12.87
S1421,Projects,1.0,33.3333,0.15,5.0
S1421,Internships,0.0,0.0,0.15,0.0
S1421,Communication,78.74,78.74,0.1,7.874
S1422,Technical Skills,4.0,57.1429,0.25,14.2857
S1422,Aptitude Score,73.46,73.46,0.2,14.692
S1422,CGPA,7.24,72.4,0.15,10.86
S1422,Projects,3.0,100.0,0.15,15.0
S1422,Internships,1.0,50.0,0.15,7.5
S1422,Communication,95.91,95.91,0.1,9.591
S1423,Technical Skills,3.0,42.8571,0.25,10.7143
S1423,Aptitude Score,82.47,82.47,0.2,16.494
S1423,CGPA,8.26,82.6,0.15,12.39
S1423,Projects,3.0,100.0,0.15,15.0
S1423,Internships,1.0,50.0,0.15,7.5
S1423,Communication,80.9,80.9,0.1,8.09
S1424,Technical Skills,3.0,42.8571,0.25,10.7143
S1424,Aptitude Score,83.39,83.39,0.2,16.678
S1424,CGPA,7.85,78.5,0.15,11.775
S1424,Projects,2.0,66.6667,0.15,10.0
S1424,Internships,0.0,0.0,0.15,0.0
S1424,Communication,80.44,80.44,0.1,8.044
S1425,Technical Skills,6.0,85.7143,0.25,21.4286
S1425,Aptitude Score,57.49,57.49,0.2,11.498
S1425,CGPA,8.02,80.2,0.15,12.03
S1425,Projects,3.0,100.0,0.15,15.0
S1425,Internships,2.0,100.0,0.15,15.0
S1425,Communication,91.17,91.17,0.1,9.117
S1426,Technical Skills,7.0,100.0,0.25,25.0
S1426,Aptitude Score,62.37,62.37,0.2,12.474
S1426,CGPA,7.76,77.6,0.15,11.64
S1426,Projects,2.0,66.6667,0.15,10.0
S1426,Internships,2.0,100.0,0.15,15.0
S1426,Communication,96.0,96.0,0.1,9.6
S1427,Technical Skills,4.0,57.1429,0.25,14.2857
S1427,Aptitude Score,48.53,48.53,0.2,9.706
S1427,CGPA,6.71,67.1,0.15,10.065
S1427,Projects,1.0,33.3333,0.15,5.0
S1427,Internships,0.0,0.0,0.15,0.0
S1427,Communication,85.11,85.11,0.1,8.511
S1428,Technical Skills,4.0,57.1429,0.25,14.2857
S1428,Aptitude Score,58.27,58.27,0.2,11.654
S1428,CGPA,6.47,64.7,0.15,9.705
S1428,Projects,1.0,33.3333,0.15,5.0
S1428,Internships,1.0,50.0,0.15,7.5
S1428,Communication,87.15,87.15,0.1,8.715
S1429,Technical Skills,4.0,57.1429,0.25,14.2857
S1429,Aptitude Score,64.73,64.73,0.2,12.946
S1429,CGPA,5.94,59.4,0.15,8.91
S1429,Projects,1.0,33.3333,0.15,5.0
S1429,Internships,1.0,50.0,0.15,7.5
S1429,Communication,87.01,87.01,0.1,8.701
S1430,Technical Skills,5.0,71.4286,0.25,17.8571
S1430,Aptitude Score,45.11,45.11,0.2,9.022
S1430,CGPA,6.21,62.1,0.15,9.315
S1430,Projects,1.0,33.3333,0.15,5.0
S1430,Internships,0.0,0.0,0.15,0.0
S1430,Communication,78.95,78.95,0.1,7.895
S1431,Technical Skills,5.0,71.4286,0.25,17.8571
S1431,Aptitude Score,70.2,70.2,0.2,14.04
S1431,CGPA,8.61,86.1,0.15,12.915
S1431,Projects,2.0,66.6667,0.15,10.0
S1431,Internships,0.0,0.0,0.15,0.0
S1431,Communication,84.23,84.23,0.1,8.423
S1432,Technical Skills,6.0,85.7143,0.25,21.4286
S1432,Aptitude Score,76.56,76.56,0.2,15.312
S1432,CGPA,7.17,71.7,0.15,10.755
S1432,Projects,2.0,66.6667,0.15,10.0
S1432,Internships,0.0,0.0,0.15,0.0
S1432,Communication,96.0,96.0,0.1,9.6
S1433,Technical Skills,5.0,71.4286,0.25,17.8571
S1433,Aptitude Score,63.2,63.2,0.2,12.64
S1433,CGPA,8.38,83.8,0.15,12.57
S1433,Projects,2.0,66.6667,0.15,10.0
S1433,Internships,1.0,50.0,0.15,7.5
S1433,Communication,60.38,60.38,0.1,6.038
S1434,Technical Skills,5.0,71.4286,0.25,17.8571
S1434,Aptitude Score,66.96,66.96,0.2,13.392
S1434,CGPA,9.13,91.3,0.15,13.695
S1434,Projects,3.0,100.0,0.15,15.0
S1434,Internships,1.0,50.0,0.15,7.5
S1434,Communication,92.56,92.56,0.1,9.256
S1435,Technical Skills,4.0,57.1429,0.25,14.2857
S1435,Aptitude Score,53.33,53.33,0.2,10.666
S1435,CGPA,6.69,66.9,0.15,10.035
S1435,Projects,4.0,100.0,0.15,15.0
S1435,Internships,1.0,50.0,0.15,7.5
S1435,Communication,78.4,78.4,0.1,7.84
S1436,Technical Skills,6.0,85.7143,0.25,21.4286
S1436,Aptitude Score,75.92,75.92,0.2,15.184
S1436,CGPA,8.04,80.4,0.15,12.06
S1436,Projects,3.0,100.0,0.15,15.0
S1436,Internships,0.0,0.0,0.15,0.0
S1436,Communication,71.19,71.19,0.1,7.119
S1437,Technical Skills,5.0,71.4286,0.25,17.8571
S1437,Aptitude Score,75.53,75.53,0.2,15.106
S1437,CGPA,7.22,72.2,0.15,10.83
S1437,Projects,0.0,0.0,0.15,0.0
S1437,Internships,0.0,0.0,0.15,0.0
S1437,Communication,96.0,96.0,0.1,9.6
S1438,Technical Skills,5.0,71.4286,0.25,17.8571
S1438,Aptitude Score,74.32,74.32,0.2,14.864
S1438,CGPA,6.64,66.4,0.15,9.96
S1438,Projects,1.0,33.3333,0.15,5.0
S1438,Internships,0.0,0.0,0.15,0.0
S1438,Communication,82.77,82.77,0.1,8.277
S1439,Technical Skills,7.0,100.0,0.25,25.0
S1439,Aptitude Score,88.03,88.03,0.2,17.606
S1439,CGPA,7.0,70.0,0.15,10.5
S1439,Projects,1.0,33.3333,0.15,5.0
S1439,Internships,0.0,0.0,0.15,0.0
S1439,Communication,65.38,65.38,0.1,6.538
S1440,Technical Skills,3.0,42.8571,0.25,10.7143
S1440,Aptitude Score,69.0,69.0,0.2,13.8
S1440,CGPA,6.27,62.7,0.15,9.405
S1440,Projects,1.0,33.3333,0.15,5.0
S1440,Internships,1.0,50.0,0.15,7.5
S1440,Communication,58.97,58.97,0.1,5.897
S1441,Technical Skills,4.0,57.1429,0.25,14.2857
S1441,Aptitude Score,59.0,59.0,0.2,11.8
S1441,CGPA,5.84,58.4,0.15,8.76
S1441,Projects,2.0,66.6667,0.15,10.0
S1441,Internships,0.0,0.0,0.15,0.0
S1441,Communication,77.88,77.88,0.1,7.788
S1442,Technical Skills,1.0,14.2857,0.25,3.5714
S1442,Aptitude Score,86.48,86.48,0.2,17.296
S1442,CGPA,7.92,79.2,0.15,11.88
S1442,Projects,1.0,33.3333,0.15,5.0
S1442,Internships,1.0,50.0,0.15,7.5
S1442,Communication,96.0,96.0,0.1,9.6
S1443,Technical Skills,5.0,71.4286,0.25,17.8571
S1443,Aptitude Score,52.58,52.58,0.2,10.516
S1443,CGPA,8.0,80.0,0.15,12.0
S1443,Projects,3.0,100.0,0.15,15.0
S1443,Internships,0.0,0.0,0.15,0.0
S1443,Communication,81.12,81.12,0.1,8.112
S1444,Technical Skills,4.0,57.1429,0.25,14.2857
S1444,Aptitude Score,83.4,83.4,0.2,16.68
S1444,CGPA,7.74,77.4,0.15,11.61
S1444,Projects,3.0,100.0,0.15,15.0
S1444,Internships,1.0,50.0,0.15,7.5
S1444,Communication,61.66,61.66,0.1,6.166
S1445,Technical Skills,3.0,42.8571,0.25,10.7143
S1445,Aptitude Score,55.68,55.68,0.2,11.136
S1445,CGPA,7.88,78.8,0.15,11.82
S1445,Projects,7.0,100.0,0.15,15.0
S1445,Internships,1.0,50.0,0.15,7.5
S1445,Communication,76.49,76.49,0.1,7.649
S1446,Technical Skills,2.0,28.5714,0.25,7.1429
S1446,Aptitude Score,62.31,62.31,0.2,12.462
S1446,CGPA,6.91,69.1,0.15,10.365
S1446,Projects,1.0,33.3333,0.15,5.0
S1446,Internships,1.0,50.0,0.15,7.5
S1446,Communication,71.71,71.71,0.1,7.171
S1447,Technical Skills,4.0,57.1429,0.25,14.2857
S1447,Aptitude Score,84.6,84.6,0.2,16.92
S1447,CGPA,8.32,83.2,0.15,12.48
S1447,Projects,1.0,33.3333,0.15,5.0
S1447,Internships,0.0,0.0,0.15,0.0
S1447,Communication,50.06,50.06,0.1,5.006
S1448,Technical Skills,5.0,71.4286,0.25,17.8571
S1448,Aptitude Score,69.14,69.14,0.2,13.828
S1448,CGPA,7.88,78.8,0.15,11.82
S1448,Projects,1.0,33.3333,0.15,5.0
S1448,Internships,3.0,100.0,0.15,15.0
S1448,Communication,70.93,70.93,0.1,7.093
S1449,Technical Skills,3.0,42.8571,0.25,10.7143
S1449,Aptitude Score,74.83,74.83,0.2,14.966
S1449,CGPA,7.31,73.1,0.15,10.965
S1449,Projects,2.0,66.6667,0.15,10.0
S1449,Internships,1.0,50.0,0.15,7.5
