student_id,technical_skill_count,skill_gap_count,technical_skill_component,technical_skill_contribution,aptitude_score,aptitude_component,aptitude_contribution,cgpa,cgpa_component,cgpa_contribution,projects,projects_component,projects_contribution,internships,internships_component,internships_contribution,communication_score,communication_component,communication_contribution,pri_score,readiness_category,missing_skills,preparation_segment
S1350,6,1,85.71428571428571,21.428571428571427,56.9,56.9,11.38,6.68,66.8,10.02,2,66.66666666666666,9.999999999999998,2,100.0,15.0,66.71,66.71,6.670999999999999,74.5,Moderate Readiness,Cybersecurity,Technical Specialists
S1351,4,3,57.14285714285714,14.285714285714285,65.53,65.53,13.106000000000002,8.77,87.7,13.155,1,33.33333333333333,4.999999999999999,0,0.0,0.0,64.18,64.18,6.418000000000001,51.96,Needs Improvement,Advanced Excel; Cloud Computing; Cybersecurity,Academic Generalists
S1352,2,5,28.57142857142857,7.142857142857142,62.45,62.45,12.490000000000002,6.0,60.0,9.0,4,100.0,15.0,0,0.0,0.0,79.95,79.95,7.995000000000001,51.63,Needs Improvement,Python Programming; Advanced Excel; Power BI / Visuals; Cloud Computing; Cybersecurity,High Support Priority
S1353,6,1,85.71428571428571,21.428571428571427,68.03,68.03,13.606000000000002,8.85,88.5,13.275,2,66.66666666666666,9.999999999999998,0,0.0,0.0,64.27,64.27,6.427,64.74,Moderate Readiness,Cybersecurity,Comprehensive High Performers
S1354,3,4,42.857142857142854,10.714285714285714,76.02,76.02,15.204,7.88,78.8,11.819999999999999,1,33.33333333333333,4.999999999999999,0,0.0,0.0,93.88,93.88,9.388,52.13,Needs Improvement,Python Programming; SQL Database; Cloud Computing; Cybersecurity,Academic Generalists
S1355,5,2,71.42857142857143,17.857142857142858,82.08,82.08,16.416,7.15,71.50000000000001,10.725000000000001,1,33.33333333333333,4.999999999999999,0,0.0,0.0,61.08,61.08,6.1080000000000005,56.11,Needs Improvement,Cloud Computing; Cybersecurity,High Support Priority
S1356,4,3,57.14285714285714,14.285714285714285,65.96,65.96,13.192,6.88,68.8,10.319999999999999,2,66.66666666666666,9.999999999999998,0,0.0,0.0,82.84,82.84,8.284,56.08,Needs Improvement,Power BI / Visuals; Cloud Computing; Cybersecurity,Technical Specialists
S1357,6,1,85.71428571428571,21.428571428571427,68.32,68.32,13.664,7.87,78.7,11.805,3,100.0,15.0,0,0.0,0.0,72.46,72.46,7.2459999999999996,69.14,Moderate Readiness,Cybersecurity,Comprehensive High Performers
S1358,2,5,28.57142857142857,7.142857142857142,78.82,78.82,15.764,6.28,62.8,9.42,2,66.66666666666666,9.999999999999998,0,0.0,0.0,87.22,87.22,8.722,51.05,Needs Improvement,Advanced Excel; Power BI / Visuals; Data Structures & Algo; Cloud Computing; Cybersecurity,High Support Priority
S1359,5,2,71.42857142857143,17.857142857142858,71.51,71.51,14.302000000000001,8.03,80.3,12.045,2,66.66666666666666,9.999999999999998,0,0.0,0.0,78.71,78.71,7.8709999999999996,62.08,Moderate Readiness,Cloud Computing; Cybersecurity,Comprehensive High Performers
S1360,6,1,85.71428571428571,21.428571428571427,71.11,71.11,14.222000000000001,6.2,62.0,9.299999999999999,3,100.0,15.0,0,0.0,0.0,96.0,96.0,9.600000000000001,69.55,Moderate Readiness,Cloud Computing,Technical Specialists
S1361,5,2,71.42857142857143,17.857142857142858,70.71,70.71,14.142,5.9,59.00000000000001,8.850000000000001,1,33.33333333333333,4.999999999999999,1,50.0,7.5,81.31,81.31,8.131,61.48,Moderate Readiness,Python Programming; Cybersecurity,High Support Priority
S1362,4,3,57.14285714285714,14.285714285714285,80.92,80.92,16.184,6.96,69.6,10.44,2,66.66666666666666,9.999999999999998,0,0.0,0.0,71.62,71.62,7.162000000000001,58.07,Needs Improvement,Python Programming; Cloud Computing; Cybersecurity,High Support Priority
S1363,4,3,57.14285714285714,14.285714285714285,69.41,69.41,13.882,5.21,52.1,7.8149999999999995,3,100.0,15.0,2,100.0,15.0,69.62,69.62,6.962000000000001,72.94,Moderate Readiness,Advanced Excel; Data Structures & Algo; Cybersecurity,Technical Specialists
S1364,5,2,71.42857142857143,17.857142857142858,69.8,69.8,13.96,6.82,68.2,10.23,4,100.0,15.0,2,100.0,15.0,78.75,78.75,7.875,79.92,Moderate Readiness,Power BI / Visuals; Cybersecurity,Technical Specialists
S1365,6,1,85.71428571428571,21.428571428571427,41.27,41.27,8.254000000000001,4.99,49.9,7.484999999999999,3,100.0,15.0,0,0.0,0.0,70.03,70.03,7.003,59.17,Needs Improvement,Cloud Computing,Technical Specialists
S1366,2,5,28.57142857142857,7.142857142857142,67.25,67.25,13.450000000000001,6.16,61.6,9.24,3,100.0,15.0,1,50.0,7.5,87.13,87.13,8.713,61.05,Moderate Readiness,Python Programming; Power BI / Visuals; Data Structures & Algo; Cloud Computing; Cybersecurity,High Support Priority
S1367,5,2,71.42857142857143,17.857142857142858,73.35,73.35,14.67,8.77,87.7,13.155,2,66.66666666666666,9.999999999999998,0,0.0,0.0,65.33,65.33,6.533,62.22,Moderate Readiness,Python Programming; Cybersecurity,Comprehensive High Performers
S1368,3,4,42.857142857142854,10.714285714285714,82.39,82.39,16.478,7.16,71.6,10.739999999999998,2,66.66666666666666,9.999999999999998,0,0.0,0.0,75.43,75.43,7.543000000000001,55.48,Needs Improvement,SQL Database; Power BI / Visuals; Data Structures & Algo; Cybersecurity,High Support Priority
S1369,4,3,57.14285714285714,14.285714285714285,75.45,75.45,15.090000000000002,8.11,81.1,12.165,4,100.0,15.0,0,0.0,0.0,69.98,69.98,6.998000000000001,63.54,Moderate Readiness,Power BI / Visuals; Cloud Computing; Cybersecurity,Comprehensive High Performers
S1370,7,0,100.0,25.0,84.48,84.48,16.896,6.3,63.0,9.45,1,33.33333333333333,4.999999999999999,1,50.0,7.5,87.77,87.77,8.777,72.62,Moderate Readiness,,Technical Specialists
S1371,5,2,71.42857142857143,17.857142857142858,79.36,79.36,15.872,7.35,73.5,11.025,3,100.0,15.0,1,50.0,7.5,74.2,74.2,7.420000000000001,74.67,Moderate Readiness,Python Programming; Cloud Computing,High Support Priority
S1372,5,2,71.42857142857143,17.857142857142858,64.63,64.63,12.926,6.97,69.69999999999999,10.454999999999998,3,100.0,15.0,2,100.0,15.0,83.2,83.2,8.32,79.56,Moderate Readiness,SQL Database; Cybersecurity,High Support Priority
S1373,4,3,57.14285714285714,14.285714285714285,82.98,82.98,16.596,7.62,76.2,11.43,2,66.66666666666666,9.999999999999998,0,0.0,0.0,86.28,86.28,8.628,60.94,Moderate Readiness,Power BI / Visuals; Cloud Computing; Cybersecurity,Academic Generalists
S1374,4,3,57.14285714285714,14.285714285714285,79.23,79.23,15.846000000000002,8.39,83.9,12.585,0,0.0,0.0,0,0.0,0.0,53.08,53.08,5.308,48.02,Needs Improvement,Advanced Excel; Cloud Computing; Cybersecurity,Academic Generalists
S1375,5,2,71.42857142857143,17.857142857142858,70.18,70.18,14.036000000000001,7.9,79.0,11.85,4,100.0,15.0,0,0.0,0.0,82.87,82.87,8.287,67.03,Moderate Readiness,Python Programming; Cloud Computing,Comprehensive High Performers
S1376,4,3,57.14285714285714,14.285714285714285,77.62,77.62,15.524000000000001,8.25,82.5,12.375,1,33.33333333333333,4.999999999999999,2,100.0,15.0,70.59,70.59,7.059000000000001,69.24,Moderate Readiness,Python Programming; SQL Database; Power BI / Visuals,Comprehensive High Performers
S1377,5,2,71.42857142857143,17.857142857142858,75.84,75.84,15.168000000000001,7.63,76.3,11.444999999999999,0,0.0,0.0,1,50.0,7.5,81.29,81.29,8.129000000000001,60.1,Moderate Readiness,Cloud Computing; Cybersecurity,Comprehensive High Performers
S1378,5,2,71.42857142857143,17.857142857142858,72.24,72.24,14.448,8.16,81.60000000000001,12.24,6,100.0,15.0,0,0.0,0.0,77.24,77.24,7.724,67.27,Moderate Readiness,Cloud Computing; Cybersecurity,Comprehensive High Performers
S1379,3,4,42.857142857142854,10.714285714285714,43.21,43.21,8.642000000000001,6.15,61.5,9.225,1,33.33333333333333,4.999999999999999,0,0.0,0.0,96.0,96.0,9.600000000000001,43.18,Needs Improvement,SQL Database; Power BI / Visuals; Cloud Computing; Cybersecurity,High Support Priority
S1380,6,1,85.71428571428571,21.428571428571427,62.61,62.61,12.522,7.84,78.4,11.76,1,33.33333333333333,4.999999999999999,1,50.0,7.5,79.9,79.9,7.990000000000001,66.2,Moderate Readiness,Cybersecurity,Academic Generalists
S1381,2,5,28.57142857142857,7.142857142857142,72.09,72.09,14.418000000000001,6.1,61.0,9.15,1,33.33333333333333,4.999999999999999,0,0.0,0.0,68.79,68.79,6.879000000000001,42.59,Needs Improvement,Python Programming; Power BI / Visuals; Data Structures & Algo; Cloud Computing; Cybersecurity,High Support Priority
S1382,5,2,71.42857142857143,17.857142857142858,63.1,63.1,12.620000000000001,7.63,76.3,11.444999999999999,2,66.66666666666666,9.999999999999998,0,0.0,0.0,87.07,87.07,8.706999999999999,60.63,Moderate Readiness,Cloud Computing; Cybersecurity,Comprehensive High Performers
S1383,5,2,71.42857142857143,17.857142857142858,57.54,57.54,11.508000000000001,8.41,84.1,12.614999999999998,2,66.66666666666666,9.999999999999998,0,0.0,0.0,96.0,96.0,9.600000000000001,61.58,Moderate Readiness,Cloud Computing; Cybersecurity,Comprehensive High Performers
S1384,3,4,42.857142857142854,10.714285714285714,67.16,67.16,13.432,6.89,68.89999999999999,10.334999999999999,2,66.66666666666666,9.999999999999998,2,100.0,15.0,82.99,82.99,8.299,67.78,Moderate Readiness,Python Programming; Data Structures & Algo; Cloud Computing; Cybersecurity,High Support Priority
S1385,4,3,57.14285714285714,14.285714285714285,55.51,55.51,11.102,5.73,57.300000000000004,8.595,1,33.33333333333333,4.999999999999999,2,100.0,15.0,70.13,70.13,7.013,61.0,Moderate Readiness,SQL Database; Power BI / Visuals; Data Structures & Algo,High Support Priority
S1386,4,3,57.14285714285714,14.285714285714285,57.96,57.96,11.592,6.88,68.8,10.319999999999999,1,33.33333333333333,4.999999999999999,0,0.0,0.0,84.85,84.85,8.485,49.68,Needs Improvement,Python Programming; Power BI / Visuals; Cybersecurity,High Support Priority
S1387,5,2,71.42857142857143,17.857142857142858,71.44,71.44,14.288,6.9,69.0,10.35,0,0.0,0.0,0,0.0,0.0,80.63,80.63,8.063,50.56,Needs Improvement,Cloud Computing; Cybersecurity,High Support Priority
S1388,4,3,57.14285714285714,14.285714285714285,54.85,54.85,10.97,7.76,77.60000000000001,11.64,2,66.66666666666666,9.999999999999998,3,100.0,15.0,70.49,70.49,7.0489999999999995,68.94,Moderate Readiness,Advanced Excel; Cloud Computing; Cybersecurity,Academic Generalists
S1389,4,3,57.14285714285714,14.285714285714285,44.58,44.58,8.916,5.38,53.800000000000004,8.07,1,33.33333333333333,4.999999999999999,1,50.0,7.5,80.57,80.57,8.057,51.83,Needs Improvement,Python Programming; Cloud Computing; Cybersecurity,High Support Priority
S1390,5,2,71.42857142857143,17.857142857142858,71.58,71.58,14.316,7.46,74.6,11.19,4,100.0,15.0,2,100.0,15.0,66.26,66.26,6.626000000000001,79.99,Moderate Readiness,Power BI / Visuals; Cybersecurity,Technical Specialists
S1391,5,2,71.42857142857143,17.857142857142858,89.86,89.86,17.972,7.1,71.0,10.65,5,100.0,15.0,0,0.0,0.0,81.56,81.56,8.156,69.64,Moderate Readiness,Cloud Computing; Cybersecurity,Technical Specialists
S1392,6,1,85.71428571428571,21.428571428571427,73.77,73.77,14.754,9.73,97.30000000000001,14.595,2,66.66666666666666,9.999999999999998,0,0.0,0.0,72.82,72.82,7.282,68.06,Moderate Readiness,Cybersecurity,Comprehensive High Performers
S1393,6,1,85.71428571428571,21.428571428571427,70.66,70.66,14.132,7.15,71.50000000000001,10.725000000000001,1,33.33333333333333,4.999999999999999,0,0.0,0.0,58.15,58.15,5.815,57.1,Needs Improvement,Power BI / Visuals,Technical Specialists
S1394,5,2,71.42857142857143,17.857142857142858,59.55,59.55,11.91,6.45,64.5,9.674999999999999,3,100.0,15.0,3,100.0,15.0,96.0,96.0,9.600000000000001,79.04,Moderate Readiness,Data Structures & Algo; Cloud Computing,High Support Priority
S1395,6,1,85.71428571428571,21.428571428571427,74.15,74.15,14.830000000000002,5.88,58.8,8.819999999999999,2,66.66666666666666,9.999999999999998,0,0.0,0.0,50.3,50.3,5.03,60.11,Moderate Readiness,Cybersecurity,High Support Priority
S1396,6,1,85.71428571428571,21.428571428571427,63.28,63.28,12.656,6.31,63.1,9.465,3,100.0,15.0,0,0.0,0.0,96.0,96.0,9.600000000000001,68.15,Moderate Readiness,Power BI / Visuals,Technical Specialists
S1397,6,1,85.71428571428571,21.428571428571427,92.81,92.81,18.562,9.65,96.50000000000001,14.475000000000001,2,66.66666666666666,9.999999999999998,1,50.0,7.5,77.55,77.55,7.755,79.72,Moderate Readiness,Cybersecurity,Comprehensive High Performers
S1398,5,2,71.42857142857143,17.857142857142858,84.16,84.16,16.832,6.53,65.3,9.795,1,33.33333333333333,4.999999999999999,3,100.0,15.0,80.43,80.43,8.043000000000001,72.53,Moderate Readiness,Advanced Excel; Cybersecurity,High Support Priority
S1399,5,2,71.42857142857143,17.857142857142858,65.23,65.23,13.046000000000001,8.85,88.5,13.275,1,33.33333333333333,4.999999999999999,2,100.0,15.0,96.0,96.0,9.600000000000001,73.78,Moderate Readiness,Power BI / Visuals; Cybersecurity,Comprehensive High Performers
S1400,3,4,42.857142857142854,10.714285714285714,96.33,96.33,19.266000000000002,8.8,88.00000000000001,13.200000000000001,3,100.0,15.0,0,0.0,0.0,85.76,85.76,8.576,66.76,Moderate Readiness,Power BI / Visuals; Data Structures & Algo; Cloud Computing; Cybersecurity,Academic Generalists
S1401,4,3,57.14285714285714,14.285714285714285,64.64,64.64,12.928,8.88,88.80000000000001,13.320000000000002,5,100.0,15.0,0,0.0,0.0,72.46,72.46,7.2459999999999996,62.78,Moderate Readiness,Python Programming; Data Structures & Algo; Cybersecurity,Comprehensive High Performers
S1402,3,4,42.857142857142854,10.714285714285714,65.76,65.76,13.152000000000001,6.99,69.9,10.485000000000001,1,33.33333333333333,4.999999999999999,0,0.0,0.0,76.38,76.38,7.638,46.99,Needs Improvement,Power BI / Visuals; Data Structures & Algo; Cloud Computing; Cybersecurity,High Support Priority
S1403,4,3,57.14285714285714,14.285714285714285,62.77,62.77,12.554000000000002,8.16,81.60000000000001,12.24,3,100.0,15.0,0,0.0,0.0,87.42,87.42,8.742,62.82,Moderate Readiness,Python Programming; Cloud Computing; Cybersecurity,Comprehensive High Performers
S1404,4,3,57.14285714285714,14.285714285714285,80.24,80.24,16.048,6.89,68.89999999999999,10.334999999999999,1,33.33333333333333,4.999999999999999,0,0.0,0.0,87.39,87.39,8.739,54.41,Needs Improvement,Data Structures & Algo; Cloud Computing; Cybersecurity,High Support Priority
S1405,3,4,42.857142857142854,10.714285714285714,52.36,52.36,10.472000000000001,6.2,62.0,9.299999999999999,2,66.66666666666666,9.999999999999998,5,100.0,15.0,78.77,78.77,7.877,63.36,Moderate Readiness,Advanced Excel; Data Structures & Algo; Cloud Computing; Cybersecurity,High Support Priority
S1406,2,5,28.57142857142857,7.142857142857142,74.08,74.08,14.816,6.99,69.9,10.485000000000001,1,33.33333333333333,4.999999999999999,0,0.0,0.0,95.88,95.88,9.588,47.03,Needs Improvement,SQL Database; Power BI / Visuals; Data Structures & Algo; Cloud Computing; Cybersecurity,High Support Priority
S1407,4,3,57.14285714285714,14.285714285714285,90.42,90.42,18.084,8.13,81.30000000000001,12.195000000000002,2,66.66666666666666,9.999999999999998,0,0.0,0.0,96.0,96.0,9.600000000000001,64.16,Moderate Readiness,Power BI / Visuals; Cloud Computing; Cybersecurity,Comprehensive High Performers
S1408,5,2,71.42857142857143,17.857142857142858,76.05,76.05,15.21,7.47,74.7,11.205,3,100.0,15.0,3,100.0,15.0,69.2,69.2,6.920000000000001,81.19,High Readiness,Data Structures & Algo; Cybersecurity,Technical Specialists
S1409,4,3,57.14285714285714,14.285714285714285,66.59,66.59,13.318000000000001,6.12,61.199999999999996,9.18,2,66.66666666666666,9.999999999999998,1,50.0,7.5,96.0,96.0,9.600000000000001,63.88,Moderate Readiness,Data Structures & Algo; Cloud Computing; Cybersecurity,High Support Priority
S1410,5,2,71.42857142857143,17.857142857142858,90.48,90.48,18.096,8.2,82.0,12.299999999999999,1,33.33333333333333,4.999999999999999,0,0.0,0.0,53.2,53.2,5.32,58.57,Needs Improvement,Cloud Computing; Cybersecurity,Comprehensive High Performers
S1411,4,3,57.14285714285714,14.285714285714285,87.88,87.88,17.576,8.07,80.7,12.105,2,66.66666666666666,9.999999999999998,1,50.0,7.5,44.72,44.72,4.472,65.94,Moderate Readiness,Advanced Excel; Power BI / Visuals; Cybersecurity,Comprehensive High Performers
S1412,3,4,42.857142857142854,10.714285714285714,87.74,87.74,17.548,9.29,92.89999999999999,13.934999999999999,1,33.33333333333333,4.999999999999999,1,50.0,7.5,53.06,53.06,5.306000000000001,60.0,Moderate Readiness,Power BI / Visuals; Data Structures & Algo; Cloud Computing; Cybersecurity,Academic Generalists
S1413,2,5,28.57142857142857,7.142857142857142,90.09,90.09,18.018,6.27,62.7,9.405,2,66.66666666666666,9.999999999999998,0,0.0,0.0,64.6,64.6,6.46,51.03,Needs Improvement,SQL Database; Power BI / Visuals; Data Structures & Algo; Cloud Computing; Cybersecurity,High Support Priority
S1414,5,2,71.42857142857143,17.857142857142858,77.59,77.59,15.518,9.85,98.5,14.774999999999999,1,33.33333333333333,4.999999999999999,1,50.0,7.5,94.43,94.43,9.443000000000001,70.09,Moderate Readiness,Cloud Computing; Cybersecurity,Comprehensive High Performers
S1415,1,6,14.285714285714285,3.571428571428571,80.37,80.37,16.074,6.94,69.4,10.41,0,0.0,0.0,0,0.0,0.0,95.08,95.08,9.508000000000001,39.56,High Improvement Priority,Python Programming; SQL Database; Power BI / Visuals; Data Structures & Algo; Cloud Computing; Cybersecurity,High Support Priority
S1416,4,3,57.14285714285714,14.285714285714285,77.47,77.47,15.494,9.15,91.5,13.725,2,66.66666666666666,9.999999999999998,2,100.0,15.0,82.96,82.96,8.296,76.8,Moderate Readiness,Advanced Excel; Cloud Computing; Cybersecurity,Comprehensive High Performers
S1417,5,2,71.42857142857143,17.857142857142858,84.19,84.19,16.838,6.7,67.0,10.049999999999999,2,66.66666666666666,9.999999999999998,1,50.0,7.5,96.0,96.0,9.600000000000001,71.85,Moderate Readiness,Cloud Computing; Cybersecurity,High Support Priority
S1418,4,3,57.14285714285714,14.285714285714285,89.87,89.87,17.974,6.33,63.3,9.495,1,33.33333333333333,4.999999999999999,1,50.0,7.5,73.48,73.48,7.348000000000001,61.6,Moderate Readiness,Data Structures & Algo; Cloud Computing; Cybersecurity,High Support Priority
S1419,2,5,28.57142857142857,7.142857142857142,79.4,79.4,15.880000000000003,6.63,66.3,9.944999999999999,2,66.66666666666666,9.999999999999998,0,0.0,0.0,63.81,63.81,6.381,49.35,Needs Improvement,Python Programming; SQL Database; Power BI / Visuals; Cloud Computing; Cybersecurity,High Support Priority
S1420,4,3,57.14285714285714,14.285714285714285,82.95,82.95,16.59,6.99,69.9,10.485000000000001,4,100.0,15.0,0,0.0,0.0,83.5,83.5,8.35,64.71,Moderate Readiness,Python Programming; SQL Database; Cloud Computing,High Support Priority
S1421,3,4,42.857142857142854,10.714285714285714,83.84,83.84,16.768,8.58,85.8,12.87,1,33.33333333333333,4.999999999999999,0,0.0,0.0,78.74,78.74,7.874,53.23,Needs Improvement,Power BI / Visuals; Data Structures & Algo; Cloud Computing; Cybersecurity,Academic Generalists
S1422,4,3,57.14285714285714,14.285714285714285,73.46,73.46,14.692,7.24,72.39999999999999,10.859999999999998,3,100.0,15.0,1,50.0,7.5,95.91,95.91,9.591,71.93,Moderate Readiness,Python Programming; Power BI / Visuals; Cybersecurity,High Support Priority
S1423,3,4,42.857142857142854,10.714285714285714,82.47,82.47,16.494,8.26,82.6,12.389999999999999,3,100.0,15.0,1,50.0,7.5,80.9,80.9,8.090000000000002,70.19,Moderate Readiness,Power BI / Visuals; Data Structures & Algo; Cloud Computing; Cybersecurity,Academic Generalists
S1424,3,4,42.857142857142854,10.714285714285714,83.39,83.39,16.678,7.85,78.49999999999999,11.774999999999997,2,66.66666666666666,9.999999999999998,0,0.0,0.0,80.44,80.44,8.044,57.21,Needs Improvement,SQL Database; Power BI / Visuals; Cloud Computing; Cybersecurity,Academic Generalists
S1425,6,1,85.71428571428571,21.428571428571427,57.49,57.49,11.498000000000001,8.02,80.19999999999999,12.029999999999998,3,100.0,15.0,2,100.0,15.0,91.17,91.17,9.117,84.07,High Readiness,Cybersecurity,Comprehensive High Performers
